key,verb
opalise,1
opalize,1
open,1
open fire,1
open up,1
operate,1
operate on,1
opine,1
oppose,1
oppress,1
oppugn,1
opsonize,1
opt,1
opt out,1
optimise,1
optimize,1
orate,1
orb,1
orbit,1
orchestrate,1
ordain,1
order,1
ordinate,1
organise,1
organize,1
orient,1
orientalise,1
orientalize,1
orientate,1
originate,1
originate in,1
ornament,1
orphan,1
oscillate,1
osculate,1
ossify,1
ostentate,1
ostracise,1
ostracize,1
oust,1
out,1
out-herod,1
out in,1
outbalance,1
outbid,1
outbrave,1
outcall,1
outclass,1
outcrop,1
outcry,1
outdistance,1
outdo,1
outdraw,1
outface,1
outfight,1
outfit,1
outflank,1
outfox,1
outgeneral,1
outgo,1
outgrow,1
outguess,1
outlast,1
outlaw,1
outline,1
outlive,1
outmaneuver,1
outmanoeuvre,1
outmarch,1
outmatch,1
outmode,1
outnumber,1
outpace,1
outperform,1
outplay,1
outpoint,1
output,1
outrage,1
outrange,1
outrank,1
outride,1
outrival,1
outroar,1
outrun,1
outsail,1
outscore,1
outsell,1
outshine,1
outshout,1
outsmart,1
outsource,1
outspan,1
outstare,1
outstay,1
outstrip,1
outvie,1
outvote,1
outwear,1
outweigh,1
outwit,1
oven broil,1
ovenbake,1
over-correct,1
over-refine,1
overachieve,1
overact,1
overarch,1
overawe,1
overbalance,1
overbear,1
overbid,1
overboil,1
overburden,1
overcapitalise,1
overcapitalize,1
overcast,1
overcharge,1
overclothe,1
overcloud,1
overcome,1
overcompensate,1
overcook,1
overcrop,1
overcrowd,1
overcultivate,1
overdo,1
overdose,1
overdramatise,1
overdramatize,1
overdraw,1
overdress,1
overdrive,1
overeat,1
overemphasise,1
overemphasize,1
overestimate,1
overexert,1
overexert oneself,1
overexploit,1
overexpose,1
overextend,1
overfatigue,1
overfeed,1
overfill,1
overflow,1
overfly,1
overgeneralise,1
overgeneralize,1
overgorge,1
overgrow,1
overhang,1
overhaul,1
overhear,1
overheat,1
overindulge,1
overjoy,1
overlap,1
overlay,1
overleap,1
overlie,1
overload,1
overlook,1
overmaster,1
overpay,1
overplay,1
overpopulate,1
overpower,1
overpraise,1
overprice,1
overprint,1
overproduce,1
overprotect,1
overrate,1
overreach,1
overreact,1
overrefine,1
override,1
overrule,1
overrun,1
oversee,1
oversew,1
overshadow,1
overshoot,1
oversimplify,1
oversleep,1
overspecialise,1
overspecialize,1
overspend,1
overspread,1
overstate,1
overstay,1
overstep,1
overstock,1
overstrain,1
overstress,1
overstretch,1
overstuff,1
oversupply,1
overtake,1
overtax,1
overthrow,1
overtire,1
overtop,1
overtrump,1
overturn,1
overuse,1
overvalue,1
overweary,1
overwhelm,1
overwinter,1
overwork,1
overwrite,1
ovulate,1
owe,1
own,1
own up,1
oxidate,1
oxidise,1
oxidize,1
oxygenate,1
oxygenise,1
oxygenize,1
oyster,1
ozonise,1
ozonize,1
pace,1
pacify,1
pack,1
pack on,1
pack together,1
package,1
pad,1
paddle,1
padlock,1
paganise,1
paganize,1
page,1
paginate,1
pain,1
paint,1
paint a picture,1
paint the lily,1
pair,1
pair off,1
pal,1
pal up,1
palatalise,1
palatalize,1
palaver,1
pale,1
palisade,1
pall,1
palliate,1
palm,1
palm off,1
palpate,1
palpebrate,1
palpitate,1
palsy,1
palter,1
pamper,1
pan,1
pan-broil,1
pan-fry,1
pan off,1
pan out,1
pan roast,1
pander,1
panel,1
panhandle,1
panic,1
pant,1
pant-hoot,1
pantomime,1
paper,1
par,1
parachute,1
parade,1
paragraph,1
parallel,1
parallel-park,1
parallelize,1
paralyse,1
paralyze,1
paraphrase,1
parboil,1
parcel,1
parcel out,1
parch,1
pardon,1
pare,1
pare down,1
parent,1
parget,1
park,1
parlay,1
parley,1
parody,1
parole,1
parrot,1
parry,1
parse,1
part,1
part with,1
partake,1
partake in,1
parti-color,1
participate,1
particularise,1
particularize,1
partition,1
partition off,1
partner,1
partner off,1
party,1
pass,1
pass across,1
pass along,1
pass around,1
pass away,1
pass by,1
pass judgment,1
pass off,1
pass on,1
pass out,1
pass over,1
pass through,1
pass up,1
pass water,1
pass with flying colors,1
paste,1
pasteurise,1
pasteurize,1
pasture,1
pat,1
patch,1
patch up,1
patent,1
patinate,1
patinise,1
patinize,1
patrol,1
patronage,1
patronise,1
patronize,1
patter,1
pattern,1
pattern-bomb,1
pauperise,1
pauperize,1
pause,1
pave,1
paw,1
pawn,1
pay,1
pay back,1
pay cash,1
pay for,1
pay heed,1
pay off,1
pay out,1
pay up,1
peach,1
peak,1
peal,1
pearl,1
peck,1
peck at,1
peculate,1
pedal,1
peddle,1
pedicure,1
pee,1
pee-pee,1
peek,1
peel,1
peel off,1
peep,1
peer,1
peer review,1
peeve,1
peg,1
peg away,1
peg down,1
pelt,1
pelt along,1
pen,1
pen up,1
penalise,1
penalize,1
pencil,1
penetrate,1
penny-pinch,1
pension,1
pension off,1
people,1
pep up,1
pepper,1
peptise,1
peptize,1
perambulate,1
perceive,1
perch,1
percolate,1
percuss,1
peregrinate,1
perennate,1
perfect,1
perforate,1
perform,1
perfume,1
perfuse,1
peril,1
perish,1
perjure,1
perk,1
perk up,1
perm,1
permeate,1
permit,1
permute,1
perorate,1
peroxide,1
perpetrate,1
perpetuate,1
perplex,1
persecute,1
perseverate,1
persevere,1
persist,1
persist in,1
personalise,1
personalize,1
personate,1
personify,1
perspire,1
persuade,1
pertain,1
perturb,1
peruse,1
pervade,1
pervaporate,1
pervert,1
pester,1
pestle,1
pet,1
peter out,1
petition,1
petrify,1
pettifog,1
phase,1
phase in,1
phase out,1
philander,1
philosophise,1
philosophize,1
phlebotomise,1
phlebotomize,1
phonate,1
phone,1
phosphoresce,1
photocopy,1
photograph,1
photosensitise,1
photosensitize,1
photostat,1
phrase,1
pick,1
pick apart,1
pick at,1
pick off,1
pick out,1
pick over,1
pick up,1
pick up the gauntlet,1
picket,1
pickle,1
picnic,1
picture,1
piddle,1
piddle away,1
piece,1
piece-dye,1
pierce,1
piffle,1
pig,1
pig it,1
pig out,1
pigeonhole,1
piggyback,1
pigment,1
pile,1
pile up,1
pilfer,1
pillage,1
pillory,1
pillow,1
pilot,1
pimp,1
pin,1
pin down,1
pin up,1
pinch,1
pine,1
pine away,1
ping,1
pinion,1
pink,1
pinkify,1
pinnacle,1
pinpoint,1
pioneer,1
pip,1
pip out,1
pipe,1
pipe-clay,1
pipe down,1
pipe in,1
pipe up,1
pique,1
pirate,1
pirouette,1
piss,1
pistol-whip,1
pit,1
pitch,1
pitch in,1
pitch into,1
pitchfork,1
pith,1
pitter-patter,1
pity,1
pivot,1
placard,1
placate,1
place,1
place-kick,1
place down,1
place upright,1
plagiarise,1
plagiarize,1
plague,1
plain,1
plait,1
plan,1
plane,1
plank,1
plank down,1
plank over,1
plant,1
plash,1
plaster,1
plaster over,1
plasticise,1
plasticize,1
plastinate,1
plat,1
plate,1
platinize,1
platitudinize,1
play,1
play a joke on,1
play a trick on,1
play along,1
play around,1
play back,1
play down,1
play false,1
play hooky,1
play it by ear,1
play off,1
play out,1
play possum,1
play tricks,1
play up,1
playact,1
plea-bargain,1
pleach,1
plead,1
please,1
pleat,1
pledge,1
plicate,1
plight,1
plod,1
plonk,1
plonk down,1
plop,1
plot,1
plough,1
plough on,1
plow,1
plow ahead,1
pluck,1
pluck at,1
plug,1
plug away,1
plug in,1
plug into,1
plumb,1
plume,1
plummet,1
plump,1
plump down,1
plump for,1
plump in,1
plump out,1
plump up,1
plunder,1
plunge,1
plunk,1
plunk down,1
plunk for,1
pluralise,1
pluralize,1
ply,1
poach,1
pock,1
pocket,1
pockmark,1
pod,1
podcast,1
poetise,1
poetize,1
point,1
point jam,1
point out,1
point the way,1
point up,1
poise,1
poison,1
poke,1
poke at,1
poke fun,1
poke into,1
poke out,1
polarise,1
polarize,1
pole,1
poleax,1
poleaxe,1
polemicise,1
polemicize,1
polemise,1
polemize,1
police,1
polish,1
polish off,1
polish up,1
politicise,1
politicize,1
politick,1
polka,1
poll,1
pollard,1
pollenate,1
pollinate,1
pollute,1
polychrome,1
polychromise,1
polychromize,1
polymerise,1
polymerize,1
pomade,1
pommel,1
pompadour,1
ponder,1
poniard,1
pontificate,1
pony up,1
pooch,1
pooch out,1
pooh-pooh,1
pool,1
poop out,1
pop,1
pop in,1
pop off,1
pop out,1
pop the question,1
pop up,1
popularise,1
popularize,1
populate,1
porcelainize,1
pore,1
port,1
portend,1
porter,1
portion,1
portion out,1
portray,1
pose,1
posit,1
position,1
possess,1
post,1
postdate,1
postmark,1
postpone,1
postpose,1
postulate,1
posture,1
pot,1
potentiate,1
pother,1
potter,1
potter around,1
pouch,1
poultice,1
pounce,1
pound,1
pound off,1
pound up,1
pour,1
pour cold water on,1
pour down,1
pour forth,1
pour out,1
pout,1
powder,1
powderise,1
powderize,1
power,1
power-dive,1
powerwash,1
powwow,1
practice,1
practice bundling,1
practise,1
praise,1
prance,1
prang,1
prang up,1
prank,1
prate,1
prattle,1
prawn,1
pray,1
preach,1
preachify,1
preamble,1
prearrange,1
preassemble,1
precede,1
precess,1
precipitate,1
precis,1
preclude,1
preconceive,1
precondition,1
precook,1
predate,1
predecease,1
predestinate,1
predestine,1
predetermine,1
predicate,1
predict,1
predigest,1
predispose,1
predominate,1
preempt,1
preen,1
preexist,1
prefabricate,1
preface,1
prefer,1
prefigure,1
prefix,1
preform,1
preheat,1
prehend,1
preisolate,1
prejudge,1
prejudice,1
prelude,1
premeditate,1
premier,1
premiere,1
premise,1
premiss,1
preoccupy,1
preordain,1
prepare,1
prepare for,1
prepay,1
preponderate,1
prepose,1
prepossess,1
prerecord,1
presage,1
prescribe,1
present,1
preserve,1
preside,1
press,1
press down,1
press down on,1
press home,1
press on,1
press out,1
pressure,1
pressure-cook,1
pressure-wash,1
pressurise,1
pressurize,1
presume,1
presuppose,1
pretend,1
pretermit,1
prettify,1
pretty up,1
prevail,1
prevaricate,1
prevent,1
preview,1
previse,1
prey,1
price,1
prick,1
prick up,1
prickle,1
pride,1
pride oneself,1
prim,1
prim out,1
prim up,1
prime,1
primp,1
prink,1
print,1
print over,1
prioritise,1
prioritize,1
prise,1
privatise,1
privatize,1
privilege,1
prize,1
prizefight,1
probate,1
probe,1
proceed,1
process,1
proclaim,1
procrastinate,1
procreate,1
proctor,1
procure,1
prod,1
produce,1
profane,1
profess,1
professionalise,1
professionalize,1
proffer,1
profile,1
profit,1
profiteer,1
prognosticate,1
program,1
programme,1
progress,1
progress to,1
prohibit,1
project,1
prolapse,1
proliferate,1
prologise,1
prologize,1
prologuize,1
prolong,1
promenade,1
promise,1
promote,1
prompt,1
promulgate,1
pronate,1
pronk,1
pronounce,1
proof,1
proofread,1
prop,1
prop up,1
propagandise,1
propagandize,1
propagate,1
propel,1
prophesy,1
propitiate,1
proportion,1
propose,1
proposition,1
propound,1
prorate,1
prorogue,1
proscribe,1
prosecute,1
proselytise,1
proselytize,1
prospect,1
prosper,1
prostitute,1
prostrate,1
protect,1
protest,1
protract,1
protrude,1
protuberate,1
prove,1
prove oneself,1
provide,1
provision,1
provoke,1
prowl,1
prune,1
pry,1
psalm,1
psych up,1
psychoanalyse,1
psychoanalyze,1
ptyalise,1
ptyalize,1
pub-crawl,1
publicise,1
publicize,1
publish,1
pucker,1
puddle,1
puff,1
puff out,1
puff up,1
puke,1
pule,1
pull,1
pull a face,1
pull a fast one on,1
pull ahead,1
pull along,1
pull at,1
pull away,1
pull back,1
pull down,1
pull in,1
pull in one's horns,1
pull off,1
pull one's weight,1
pull out,1
pull out all the stops,1
pull over,1
pull round,1
pull someone's leg,1
pull strings,1
pull the leg of,1
pull the plug,1
pull the wool over someone's eyes,1
pull through,1
pull together,1
pull up,1
pull up short,1
pull up stakes,1
pull wires,1
pullulate,1
pullulate with,1
pulp,1
pulsate,1
pulse,1
pulverise,1
pulverize,1
pumice,1
pummel,1
pump,1
pun,1
punch,1
punch in,1
punch out,1
punctuate,1
puncture,1
punish,1
punt,1
pup,1
pupate,1
purchase,1
puree,1
purge,1
purify,1
purl,1
purl stitch,1
purloin,1
purple,1
purport,1
purpose,1
purpurate,1
purr,1
purse,1
pursue,1
purvey,1
push,1
push around,1
push aside,1
push away,1
push back,1
push down,1
push forward,1
push on,1
push out,1
push through,1
push up,1
pussyfoot,1
put,1
put across,1
put aside,1
put away,1
put back,1
put behind bars,1
put down,1
put forward,1
put in,1
put off,1
put on,1
put on airs,1
put on the line,1
put one across,1
put one over,1
put out,1
put out feelers,1
put over,1
put right,1
put through,1
put to death,1
put to sleep,1
put to work,1
put together,1
put under,1
put up,1
putrefy,1
putt,1
putter,1
putter around,1
putty,1
puzzle,1
puzzle out,1
puzzle over,1
pyramid,1
quack,1
quadruple,1
quadruplicate,1
quaff,1
quail,1
quail at,1
quake,1
qualify,1
quantify,1
quantise,1
quantize,1
quarantine,1
quarrel,1
quarry,1
quarter,1
quarterback,1
quash,1
quaver,1
queen,1
queen it over,1
queer,1
quell,1
quench,1
query,1
quest,1
quest after,1
quest for,1
question,1
quetch,1
queue,1
queue up,1
quibble,1
quick-freeze,1
quicken,1
quickstep,1
quiesce,1
quiet,1
quiet down,1
quieten,1
quilt,1
quintuple,1
quip,1
quirk,1
quit,1
quiver,1
quiz,1
quote,1
rabbet,1
rabbit,1
rabbit on,1
race,1
rachet up,1
rack,1
rack up,1
racket,1
racketeer,1
raddle,1
radiate,1
radicalize,1
radio,1
radiolocate,1
raffle,1
raffle off,1
raft,1
rafter,1
rag,1
rage,1
raid,1
rail,1
rail in,1
rail off,1
railroad,1
raiment,1
rain,1
rain buckets,1
rain cats and dogs,1
rain down,1
rain out,1
raise,1
raise a stink,1
raise hell,1
raise the roof,1
raise up,1
rake,1
rake in,1
rake off,1
rake up,1
rally,1
ram,1
ram down,1
ram home,1
ramble,1
ramble on,1
ramify,1
ramp,1
ramp up,1
rampage,1
ranch,1
randomise,1
randomize,1
range,1
range in,1
rank,1
rankle,1
ransack,1
ransom,1
rant,1
rap,1
rape,1
rappel,1
rarefy,1
rarify,1
rase,1
rasp,1
rasterize,1
rat,1
ratchet,1
ratchet down,1
rate,1
ratify,1
ratiocinate,1
ration,1
ration out,1
rationalise,1
rationalise away,1
rationalize,1
rationalize away,1
rattle,1
rattle down,1
rattle off,1
rattle on,1
ravage,1
rave,1
ravel,1
ravel out,1
raven,1
ravish,1
ray,1
raze,1
razor,1
razz,1
re-address,1
re-afforest,1
re-argue,1
re-arm,1
re-assume,1
re-create,1
re-emerge,1
re-emphasise,1
re-emphasize,1
re-enter,1
re-equip,1
re-examine,1
re-explain,1
re-explore,1
re-incorporate,1
re-introduce,1
re-start,1
reabsorb,1
reach,1
reach into,1
reach one's nostrils,1
reach out,1
reacquaint,1
react,1
reactivate,1
read,1
read between the lines,1
readapt,1
readjust,1
readmit,1
ready,1
reaffirm,1
realign,1
realine,1
realise,1
realize,1
reallocate,1
reallot,1
ream,1
reanimate,1
reap,1
reappear,1
reapportion,1
reappraise,1
rear,1
rear-end,1
rear back,1
rearm,1
rearrange,1
reason,1
reason out,1
reassail,1
reassemble,1
reassert,1
reassess,1
reassign,1
reassure,1
reattribute,1
reave,1
reawaken,1
rebate,1
rebel,1
rebind,1
reboot,1
rebound,1
rebroadcast,1
rebuff,1
rebuild,1
rebuke,1
rebury,1
rebut,1
recalcitrate,1
recalculate,1
recall,1
recant,1
recap,1
recapitulate,1
recapture,1
recast,1
recede,1
receipt,1
receive,1
recess,1
recharge,1
recidivate,1
reciprocate,1
recite,1
reckon,1
reclaim,1
reclassify,1
recline,1
recode,1
recognise,1
recognize,1
recoil,1
recollect,1
recombine,1
recommence,1
recommend,1
recommit,1
recompense,1
reconcile,1
recondition,1
reconfirm,1
reconnoiter,1
reconnoitre,1
reconquer,1
reconsecrate,1
reconsider,1
reconstitute,1
reconstruct,1
reconvene,1
reconvert,1
reconvict,1
recopy,1
record,1
recount,1
recoup,1
recover,1
recreate,1
recriminate,1
recrudesce,1
recruit,1
rectify,1
recumb,1
recuperate,1
recur,1
recurve,1
recuse,1
recycle,1
red-eye,1
red-ink,1
redact,1
redden,1
rede,1
redecorate,1
rededicate,1
redeem,1
redefine,1
redeploy,1
redeposit,1
redesign,1
redetermine,1
redevelop,1
redirect,1
rediscover,1
redispose,1
redistribute,1
redline,1
redo,1
redouble,1
redound,1
redress,1
reduce,1
reduplicate,1
reecho,1
reef,1
reek,1
reel,1
reel off,1
reelect,1
reenact,1
reenforce,1
reestablish,1
reevaluate,1
reeve,1
reexamine,1
reface,1
refashion,1
refer,1
referee,1
reference,1
refill,1
refinance,1
refine,1
refinish,1
refit,1
reflate,1
reflect,1
reflectorise,1
reflectorize,1
refloat,1
refocus,1
reforest,1
reforge,1
reform,1
reformulate,1
refract,1
refracture,1
refrain,1
refresh,1
refreshen,1
refrigerate,1
refuel,1
refund,1
refurbish,1
refurnish,1
refuse,1
refute,1
regain,1
regale,1
regard,1
regard as,1
regenerate,1
regiment,1
register,1
regorge,1
regress,1
regret,1
regroup,1
regrow,1
regularise,1
regularize,1
regulate,1
regurgitate,1
rehabilitate,1
reharmonise,1
reharmonize,1
rehash,1
rehear,1
rehearse,1
reheat,1
reheel,1
rehouse,1
reify,1
reign,1
reignite,1
reimburse,1
reimpose,1
rein,1
rein in,1
reincarnate,1
reinforce,1
reinstall,1
reinstate,1
reinsure,1
reintegrate,1
reinterpret,1
reintroduce,1
reinvent,1
reinvigorate,1
reissue,1
reiterate,1
reject,1
rejig,1
rejoice,1
rejoin,1
rejuvenate,1
rekindle,1
relace,1
relapse,1
relate,1
relativise,1
relativize,1
relax,1
relay,1
relearn,1
release,1
relegate,1
relent,1
relieve,1
relieve oneself,1
reline,1
relinquish,1
relish,1
relive,1
reload,1
relocate,1
rely,1
rely on,1
rely upon,1
relyric,1
remain,1
remain down,1
remain firm,1
remainder,1
remake,1
remand,1
remark,1
remarry,1
remediate,1
remedy,1
remember,1
remember oneself,1
remilitarise,1
remilitarize,1
remind,1
reminisce,1
remit,1
remodel,1
remold,1
remonstrate,1
remould,1
remount,1
remove,1
remunerate,1
rename,1
rend,1
render,1
render-set,1
rendezvous,1
renegade,1
renege,1
renege on,1
renegociate,1
renegotiate,1
renegue on,1
renew,1
renormalise,1
renormalize,1
renounce,1
renovate,1
rent,1
rent out,1
reopen,1
reorder,1
reorganise,1
reorganize,1
reorient,1
reorientate,1
repaint,1
repair,1
repatriate,1
repay,1
repeal,1
repeat,1
repel,1
repent,1
repercuss,1
rephrase,1
repine,1
replace,1
replant,1
replay,1
replenish,1
replete,1
replicate,1
reply,1
repoint,1
report,1
report out,1
repose,1
repose on,1
reposit,1
reposition,1
repossess,1
repot,1
reprehend,1
represent,1
repress,1
reprieve,1
reprimand,1
reprint,1
reprise,1
reprize,1
reproach,1
reprobate,1
reprocess,1
reproduce,1
reproof,1
reprove,1
republish,1
repudiate,1
repugn,1
repulse,1
repurchase,1
repute,1
request,1
require,1
requisition,1
requite,1
reread,1
rerun,1
rescale,1
reschedule,1
rescind,1
rescue,1
reseal,1
research,1
reseat,1
resect,1
reseed,1
resell,1
resemble,1
resent,1
reserve,1
reset,1
resettle,1
resew,1
reshape,1
reship,1
reshoot,1
reshuffle,1
reside,1
resift,1
resign,1
resile,1
resinate,1
resist,1
resize,1
resmudge,1
resole,1
resolve,1
resonate,1
resorb,1
resort,1
resound,1
respect,1
respire,1
respite,1
resplend,1
respond,1
rest,1
rest on,1
restart,1
restate,1
restitute,1
restock,1
restore,1
restrain,1
restrengthen,1
restrict,1
restructure,1
resublime,1
resubmit,1
result,1
resume,1
resurface,1
resurge,1
resurrect,1
resuscitate,1
resuspend,1
ret,1
retail,1
retain,1
retake,1
retaliate,1
retard,1
retch,1
retell,1
rethink,1
retick,1
reticulate,1
retie,1
retire,1
retool,1
retort,1
retouch,1
retrace,1
retract,1
retrain,1
retranslate,1
retransmit,1
retread,1
retreat,1
retrench,1
retrieve,1
retrofit,1
retroflex,1
retrograde,1
retrogress,1
retrospect,1
retrovert,1
retry,1
return,1
reunify,1
reunite,1
reuse,1
rev,1
rev up,1
revalue,1
revamp,1
reveal,1
revel,1
revenge,1
reverberate,1
revere,1
reverence,1
reverse,1
revert,1
revet,1
review,1
revile,1
revise,1
revisit,1
revitalise,1
revitalize,1
revive,1
revivify,1
revoke,1
revolt,1
revolutionise,1
revolutionize,1
revolve,1
revolve about,1
revolve around,1
reward,1
rewire,1
reword,1
rework,1
rewrite,1
rhapsodise,1
rhapsodize,1
rhumba,1
rhyme,1
rib,1
rice,1
rick,1
ricochet,1
rid,1
rid of,1
riddle,1
ride,1
ride away,1
ride herd,1
ride horseback,1
ride off,1
ride out,1
ride roughshod,1
ride the bench,1
ridge,1
ridicule,1
riff,1
riffle,1
rifle,1
rig,1
rig out,1
rig up,1
right,1
rigidify,1
rile,1
rim,1
rime,1
ring,1
ring out,1
ring up,1
rinse,1
rinse off,1
riot,1
rip,1
rip off,1
rip out,1
rip up,1
ripen,1
riposte,1
ripple,1
rise,1
rise up,1
risk,1
ritualise,1
ritualize,1
rival,1
rive,1
rivet,1
roach,1
roam,1
roar,1
roar off,1
roast,1
rob,1
robe,1
rock,1
rocket,1
roil,1
roister,1
roleplay,1
roll,1
roll around,1
roll down,1
roll in,1
roll in the hay,1
roll off,1
roll out,1
roll over,1
roll up,1
roller skate,1
rollerblade,1
rollick,1
romance,1
romanise,1
romanize,1
romanticise,1
romanticize,1
romp,1
roneo,1
roof,1
rook,1
room,1
roost,1
root,1
root for,1
root on,1
root out,1
rootle,1
rope,1
rope down,1
rope in,1
rope off,1
rope up,1
rosin,1
rot,1
rotate,1
rouge,1
rough,1
rough-dry,1
rough-hew,1
rough-house,1
rough-sand,1
rough in,1
rough out,1
rough up,1
roughcast,1
roughen,1
roughhouse,1
round,1
round down,1
round off,1
round out,1
round up,1
rouse,1
rout,1
rout out,1
rout up,1
route,1
rove,1
row,1
rub,1
rub along,1
rub down,1
rub off,1
rub out,1
rubber,1
rubberise,1
rubberize,1
rubberneck,1
rubberstamp,1
rubbish,1
rubify,1
rubric,1
rubricate,1
ruck,1
ruck up,1
ruckle,1
ruddle,1
rue,1
ruff,1
ruffle,1
ruffle up,1
ruggedise,1
ruggedize,1
ruin,1
rule,1
rule in,1
rule out,1
rumba,1
rumble,1
ruminate,1
rummage,1
rumor,1
rumour,1
rumple,1
rumpus,1
run,1
run a risk,1
run across,1
run afoul,1
run aground,1
run along,1
run around,1
run away,1
run bases,1
run by,1
run down,1
run dry,1
run for,1
run into,1
run low,1
run off,1
run on,1
run out,1
run over,1
run roughshod,1
run short,1
run through,1
run up,1
rupture,1
rush,1
rush along,1
rush away,1
rush off,1
rush out,1
rust,1
rusticate,1
rustle,1
rut,1
saber,1
sabotage,1
sabre,1
saccharify,1
sack,1
sack out,1
sack up,1
sacrifice,1
sadden,1
saddle,1
safeguard,1
sag,1
sag down,1
sail,1
sail through,1
sailplane,1
saint,1
salaam,1
salinate,1
salivate,1
sallow,1
sally forth,1
sally out,1
salt,1
salt away,1
saltate,1
salute,1
salvage,1
salve,1
samba,1
sample,1
sanctify,1
sanction,1
sand,1
sand cast,1
sandbag,1
sandblast,1
sandpaper,1
sandwich,1
sanitate,1
sanitise,1
sanitize,1
sap,1
saponify,1
sashay,1
sass,1
sate,1
satellite,1
satiate,1
satirise,1
satirize,1
satisfice,1
satisfise,1
satisfy,1
saturate,1
sauce,1
saunter,1
saute,1
savage,1
save,1
save up,1
savor,1
savour,1
savvy,1
saw,1
saw logs,1
saw wood,1
say,1
say farewell,1
scab,1
scaffold,1
scald,1
scale,1
scale down,1
scale up,1
scallop,1
scalp,1
scam,1
scamp,1
scamper,1
scan,1
scandalise,1
scandalize,1
scant,1
scar,1
scare,1
scare away,1
scare off,1
scarf,1
scarf out,1
scarify,1
scarper,1
scat,1
scatter,1
scavenge,1
scend,1
scent,1
scent out,1
schedule,1
schematise,1
schematize,1
scheme,1
schlep,1
schmoose,1
schmooze,1
schnorr,1
school,1
schuss,1
scintillate,1
scissor,1
sclaff,1
scoff,1
scold,1
scollop,1
scoop,1
scoop out,1
scoop up,1
scoot,1
scorch,1
score,1
score out,1
scorn,1
scotch,1
scotch tape,1
scour,1
scourge,1
scout,1
scowl,1
scrabble,1
scrag,1
scram,1
scramble,1
scranch,1
scrap,1
scrape,1
scrape along,1
scrape by,1
scrape up,1
scratch,1
scratch along,1
scratch off,1
scratch out,1
scratch up,1
scraunch,1
scrawl,1
screak,1
scream,1
screech,1
screen,1
screen off,1
screen out,1
screw,1
screw up,1
scribble,1
scribe,1
scrimmage,1
scrimp,1
scrimshank,1
script,1
scroll,1
scrounge,1
scrub,1
scrub up,1
scrunch,1
scrunch up,1
scruple,1
scrutinise,1
scrutinize,1
scry,1
scud,1
scuff,1
scuffle,1
scull,1
sculpt,1
sculpture,1
scum,1
scupper,1
scurry,1
scuttle,1
scythe,1
seal,1
seal in,1
seal off,1
seam,1
seaplane,1
sear,1
search,1
season,1
seat,1
secede,1
secern,1
secernate,1
seclude,1
second,1
second-guess,1
secrete,1
section,1
sectionalise,1
sectionalize,1
secularise,1
secularize,1
secure,1
sedate,1
sediment,1
seduce,1
see,1
see double,1
see eye to eye,1
see red,1
see the light,1
see through,1
see to it,1
seed,1
seek,1
seek out,1
seel,1
seem,1
seep,1
seesaw,1
seethe,1
segment,1
segregate,1
segue,1
seine,1
seize,1
seize on,1
seize with teeth,1
select,1
self-destroy,1
self-destruct,1
sell,1
sell off,1
sell out,1
sell short,1
sell up,1
sellotape,1
semaphore,1
semi-automatise,1
semi-automatize,1
send,1
send a message,1
send around,1
send away,1
send back,1
send down,1
send for,1
send in,1
send off,1
send on,1
send out,1
send packing,1
send word,1
senesce,1
sense,1
sensibilise,1
sensibilize,1
sensify,1
sensitise,1
sensitize,1
sensualise,1
sensualize,1
sentence,1
sentimentalise,1
sentimentalize,1
sentimentise,1
sentimentize,1
separate,1
separate off,1
separate out,1
sequence,1
sequester,1
sequestrate,1
serenade,1
serialise,1
serialize,1
sermonise,1
sermonize,1
serrate,1
serve,1
serve up,1
serve well,1
service,1
set,1
set ablaze,1
set about,1
set afire,1
set aflame,1
set ahead,1
set apart,1
set ashore,1
set aside,1
set back,1
set down,1
set forth,1
set free,1
set in,1
set in motion,1
set off,1
set on,1
set on fire,1
set out,1
set to music,1
set up,1
set upon,1
settle,1
settle down,1
settle on,1
sever,1
severalise,1
severalize,1
sew,1
sew together,1
sex,1
sex up,1
sexualise,1
sexualize,1
shack,1
shack up,1
shackle,1
shade,1
shade off,1
shadow,1
shadowbox,1
shaft,1
shag,1
shake,1
shake hands,1
shake off,1
shake up,1
shallow,1
sham,1
shamanise,1
shamanize,1
shamble,1
shame,1
shampoo,1
shanghai,1
shank,1
shape,1
shape up,1
share,1
shark,1
sharpen,1
sharpshoot,1
shatter,1
shave,1
she-bop,1
shear,1
sheathe,1
shed,1
shed blood,1
shed light on,1
sheer,1
sheet,1
shell,1
shell out,1
shell stitch,1
shellac,1
shellack,1
shelter,1
shelve,1
shepherd,1
shew,1
shield,1
shift,1
shill,1
shillyshally,1
shimmer,1
shimmy,1
shin,1
shine,1
shine at,1
shine up,1
shingle,1
shinny,1
ship,1
shipwreck,1
shirk,1
shirr,1
shirt,1
shit,1
shiver,1
shlep,1
shmoose,1
shmooze,1
shnorr,1
shoal,1
shock,1
shoe,1
shoehorn,1
shoetree,1
shoo,1
shoo away,1
shoo off,1
shoot,1
shoot a line,1
shoot craps,1
shoot down,1
shoot for,1
shoot one's mouth off,1
shoot the breeze,1
shoot up,1
shop,1
shop at,1
shoplift,1
shore,1
shore up,1
short,1
short-change,1
short-circuit,1
shorten,1
shortlist,1
shoulder,1
shoulder in,1
shout,1
shout down,1
shout out,1
shove,1
shove along,1
