key,sense
sublingual vein%1:08:00::,1
subliterary%5:00:00:informal:02,1
sublittoral%3:01:00::,1
sublunar%3:01:00::,1
sublunar%5:00:00:earthly:00,1
sublunary%3:01:00::,1
sublunary%5:00:00:earthly:00,1
subluxate%2:29:00::,1
subluxation%1:11:00::,1
submachine gun%1:06:00::,1
submandibular gland%1:08:00::,1
submandibular salivary gland%1:08:00::,1
submarine%1:06:00::,1
submarine%1:13:00::,1
submarine%2:33:00::,1
submarine%2:35:00::,1
submarine%2:35:01::,1
submarine%2:35:02::,1
submarine%2:38:00::,1
submarine%5:00:00:subsurface:00,1
submarine ball%1:04:00::,1
submarine earthquake%1:11:00::,1
submarine pitch%1:04:00::,1
submarine sandwich%1:13:00::,1
submarine torpedo%1:06:00::,1
submariner%1:18:00::,1
submaxilla%1:08:00::,1
submaxillary gland%1:08:00::,1
submaxillary salivary gland%1:08:00::,1
submediant%1:10:00::,1
submenu%1:10:00::,1
submerge%2:30:02::,1
submerge%2:35:00::,1
submerge%2:35:01::,1
submerge%2:38:00::,1
submerged%5:00:01:subsurface:00,1
submerged%5:00:02:aquatic:00,1
submergence%1:11:00::,1
submergible%3:00:00::,1
submerging%1:11:00::,1
submerse%2:35:00::,1
submerse%2:38:00::,1
submersed%5:00:01:subsurface:00,1
submersed%5:00:02:aquatic:00,1
submersible%1:06:00::,1
submersible%1:06:01::,1
submersible%3:00:00::,1
submersible warship%1:06:00::,1
submersion%1:04:00::,1
submersion%1:11:00::,1
submission%1:04:01::,1
submission%1:10:00::,1
submission%1:10:01::,1
submission%1:10:02::,1
submission%1:10:03::,1
submission%1:12:00::,1
submission%1:26:00::,1
submissive%3:00:00::,1
submissive%5:00:00:servile:00,1
submissively%4:02:00::,1
submissiveness%1:07:00::,1
submit%2:31:00::,1
submit%2:31:12::,1
submit%2:32:00::,1
submit%2:32:01::,1
submit%2:32:02::,1
submit%2:33:00::,1
submit%2:33:02::,1
submit%2:40:00::,1
submit%2:40:01::,1
submit%2:41:00::,1
submitter%1:18:00::,1
submitter%1:18:01::,1
submucosa%1:08:00::,1
subnormal%1:18:00::,1
subnormal%5:00:00:abnormal:00,1
subnormality%1:09:00::,1
subnormality%1:26:00::,1
subocean%5:00:00:marine:00,1
suboceanic%5:00:00:marine:00,1
subocular%3:01:00::,1
suborbital%3:01:00::,1
suborbital%3:01:02::,1
suborder%1:14:00::,1
suborder alcyonacea%1:05:00::,1
suborder anisoptera%1:05:00::,1
suborder anseres%1:05:00::,1
suborder anthropoidea%1:05:00::,1
suborder blattaria%1:05:00::,1
suborder blattodea%1:05:00::,1
suborder blennioidea%1:05:00::,1
suborder brachyura%1:05:00::,1
suborder carnosaura%1:05:00::,1
suborder cephalaspida%1:05:00::,1
suborder ceratopsia%1:05:00::,1
suborder ceratosaura%1:05:00::,1
suborder charadrii%1:05:00::,1
suborder clamatores%1:05:00::,1
suborder euronithopoda%1:05:00::,1
suborder eurylaimi%1:05:00::,1
suborder gorgonacea%1:05:00::,1
suborder gorgoniacea%1:05:00::,1
suborder heteroptera%1:05:00::,1
suborder heterostraci%1:05:00::,1
suborder homoptera%1:05:00::,1
suborder hyperoartia%1:05:00::,1
suborder hyperotreta%1:05:00::,1
suborder hystricomorpha%1:05:00::,1
suborder lacertilia%1:05:00::,1
suborder lari%1:05:00::,1
suborder lemuroidea%1:05:00::,1
suborder limicolae%1:05:00::,1
suborder lipotyphla%1:05:00::,1
suborder maniraptora%1:05:00::,1
suborder manteodea%1:05:00::,1
suborder marginocephalia%1:05:00::,1
suborder megachiroptera%1:05:00::,1
suborder megaloptera%1:05:00::,1
suborder menotyphla%1:05:00::,1
suborder menurae%1:05:00::,1
suborder microchiroptera%1:05:00::,1
suborder mugiloidea%1:05:00::,1
suborder myomorpha%1:05:00::,1
suborder mysticeti%1:05:00::,1
suborder myxiniformes%1:05:00::,1
suborder myxinoidei%1:05:00::,1
suborder natantia%1:05:00::,1
suborder nematocera%1:05:00::,1
suborder nothosauria%1:05:00::,1
suborder odontoceti%1:05:00::,1
suborder ophidia%1:05:00::,1
suborder ornithomimida%1:05:00::,1
suborder ornithopoda%1:05:00::,1
suborder oscines%1:05:00::,1
suborder osteostraci%1:05:00::,1
suborder otides%1:05:00::,1
suborder pachycephalosaurus%1:05:00::,1
suborder passeres%1:05:00::,1
suborder percoidea%1:05:00::,1
suborder petromyzoniformes%1:05:00::,1
suborder pinnipedia%1:05:00::,1
suborder plesiosauria%1:05:00::,1
suborder prosauropoda%1:05:00::,1
suborder prosimii%1:05:00::,1
suborder reptantia%1:05:00::,1
suborder ruminantia%1:05:00::,1
suborder sauria%1:05:00::,1
suborder sauropoda%1:05:00::,1
suborder sauropodomorpha%1:05:00::,1
suborder sciuromorpha%1:05:00::,1
suborder scombroidea%1:05:00::,1
suborder scorpaenoidea%1:05:00::,1
suborder serpentes%1:05:00::,1
suborder strepsirhini%1:05:00::,1
suborder tarsioidea%1:05:00::,1
suborder theropoda%1:05:00::,1
suborder thyreophora%1:05:00::,1
suborder tyranni%1:05:00::,1
suborder xenarthra%1:05:00::,1
suborder zygoptera%1:05:00::,1
subordinate%1:10:00::,1
subordinate%1:18:00::,1
subordinate%2:30:03::,1
subordinate%2:31:00::,1
subordinate%3:00:01::,1
subordinate%3:00:02::,1
subordinate%3:00:03::,1
subordinate clause%1:10:00::,1
subordinate conjunction%1:10:00::,1
subordinate word%1:10:00::,1
subordinateness%1:26:00::,1
subordinating%3:00:00::,1
subordinating conjunction%1:10:00::,1
subordinating conjunction%1:24:00::,1
subordination%1:04:00::,1
subordination%1:07:00::,1
subordination%1:24:01::,1
subordination%1:24:02::,1
subordination%1:26:00::,1
subordinative%3:00:00::,1
suborn%2:32:00::,1
suborn%2:32:01::,1
suborn%2:41:00::,1
subornation%1:10:00::,1
subornation%1:10:01::,1
subornation of perjury%1:10:00::,1
suborner%1:18:00::,1
subpart%1:24:00::,1
subphylum%1:14:00::,1
subphylum cephalochordata%1:05:00::,1
subphylum craniata%1:05:00::,1
subphylum pentastomida%1:05:00::,1
subphylum tunicata%1:05:00::,1
subphylum urochorda%1:05:00::,1
subphylum urochordata%1:05:00::,1
subphylum vertebrata%1:05:00::,1
subpoena%1:10:00::,1
subpoena%2:32:00::,1
subpoena ad testificandum%1:10:00::,1
subpoena duces tecum%1:10:00::,1
subpopulation%1:09:00::,1
subprogram%1:10:00::,1
subrogate%2:40:00::,1
subrogation%1:04:00::,1
subroutine%1:10:00::,1
subroutine library%1:14:00::,1
subscribe%2:32:02::,1
subscribe%2:32:03::,1
subscribe%2:40:00::,1
subscribe%2:40:01::,1
subscribe%2:40:04::,1
subscribe to%2:40:00::,1
subscribed%5:00:00:signed:00,1
subscriber%1:18:00::,1
subscriber%1:18:01::,1
subscriber%1:18:02::,1
subscriber line%1:06:00::,1
subscript%1:10:00::,1
subscript%3:00:00::,1
subscription%1:04:00::,1
subscription%1:04:01::,1
subscription%1:10:00::,1
subscription%1:21:00::,1
subscription right%1:21:00::,1
subscription warrant%1:21:00::,1
subsection%1:06:00::,1
subsequence%1:07:00::,1
subsequence%1:11:00::,1
subsequent%3:00:00::,1
subsequently%4:02:00::,1
subsequentness%1:07:00::,1
subserve%2:41:00::,1
subservience%1:07:00::,1
subservience%1:26:00::,1
subservience%1:26:01::,1
subservient%5:00:00:helpful:00,1
subservient%5:00:00:servile:00,1
subservient%5:00:00:subordinate:02,1
subserviently%4:02:00::,1
subservientness%1:26:00::,1
subset%1:14:00::,1
subshrub%1:20:00::,1
subside%2:30:00::,1
subside%2:38:00::,1
subside%2:38:02::,1
subside%2:38:03::,1
subsidence%1:11:00::,1
subsidence%1:11:01::,1
subsidence%1:11:02::,1
subsidiarity%1:26:00::,1
subsidiary%1:14:00::,1
subsidiary%1:18:00::,1
subsidiary%5:00:00:secondary:01,1
subsidiary company%1:14:00::,1
subsidiary ledger%1:21:00::,1
subsiding%1:11:00::,1
subsidisation%1:04:00::,1
subsidisation%1:21:00::,1
subsidise%2:40:00::,1
subsidise%2:40:01::,1
subsidised%5:00:00:supported:02,1
subsidiser%1:18:00::,1
subsidization%1:04:00::,1
subsidization%1:21:00::,1
subsidize%2:40:00::,1
subsidize%2:40:01::,1
subsidized%5:00:00:supported:02,1
subsidizer%1:18:00::,1
subsidy%1:21:00::,1
subsist%2:42:00::,1
subsistence%1:21:00::,1
subsistence%1:26:00::,1
subsistence%1:26:01::,1
subsistence farming%1:04:00::,1
subsister%1:18:00::,1
subsoil%1:27:00::,1
subsonic%3:00:00::,1
subspace%1:14:00::,1
subspecies%1:14:00::,1
substance%1:03:00::,1
substance%1:03:01::,1
substance%1:09:00::,1
substance%1:09:01::,1
substance%1:10:00::,1
substance%1:21:00::,1
substance%1:27:00::,1
substance abuse%1:04:00::,1
substance abuser%1:18:00::,1
substandard%5:00:00:nonstandard:02,1
substantia alba%1:08:00::,1
substantia grisea%1:08:00::,1
substantia nigra%1:08:00::,1
substantial%3:00:00::,1
substantial%5:00:00:considerable:00,1
substantial%5:00:00:essential:00,1
substantial%5:00:00:sound:01,1
substantial%5:00:00:wholesome:00,1
substantiality%1:07:00::,1
substantially%4:02:01::,1
substantially%4:02:02::,1
substantialness%1:07:00::,1
substantiate%2:30:02::,1
substantiate%2:31:00::,1
substantiate%2:36:04::,1
substantiate%2:42:00::,1
substantiating%5:00:00:supportive:00,1
substantiation%1:04:00::,1
substantiation%1:09:00::,1
substantiative%5:00:00:supportive:00,1
substantival%3:01:00::,1
substantive%1:10:00::,1
substantive%3:00:00::,1
substantive%5:00:00:essential:00,1
substantive%5:00:00:meaningful:00,1
substantive dye%1:27:00::,1
substation%1:06:00::,1
substitutability%1:07:00::,1
substitutable%5:00:00:exchangeable:00,1
substitutable%5:00:00:synonymous:00,1
substitute%1:09:00::,1
substitute%1:18:00::,1
substitute%1:18:01::,1
substitute%2:40:00::,1
substitute%2:40:01::,1
substitute%2:41:09::,1
substitute%5:00:00:artificial:00,1
substitute%5:00:00:secondary:01,1
substitute%5:00:02:secondary:01,1
substituting%1:04:00::,1
substitution%1:04:00::,1
substitution%1:11:00::,1
substitution class%1:10:00::,1
substrate%1:10:00::,1
substrate%1:15:00::,1
substrate%1:15:01::,1
substrate%1:27:00::,1
substratum%1:10:00::,1
substratum%1:15:00::,1
substratum%1:15:01::,1
substring%1:10:00::,1
substructure%1:06:00::,1
substructure%1:06:01::,1
subsume%2:31:01::,1
subsume%2:42:00::,1
subsumption%1:09:00::,1
subsumption%1:10:00::,1
subsurface%3:00:00::,1
subsystem%1:14:00::,1
subtend%2:42:00::,1
subterfuge%1:10:00::,1
subterminal%5:00:00:intermediate:00,1
subterranean%5:00:00:covert:00,1
subterranean%5:00:00:subsurface:00,1
subterraneous%5:00:00:covert:00,1
subterraneous%5:00:00:subsurface:00,1
subthalamic nucleus%1:08:00::,1
subthalamus%1:08:00::,1
subtilin%1:06:00::,1
subtilise%2:30:01::,1
subtilize%2:30:00::,1
subtilize%2:30:01::,1
subtilize%2:31:00::,1
subtitle%1:10:00::,1
subtitle%1:10:01::,1
subtitle%2:40:00::,1
subtle%5:00:00:harmful:00,1
subtle%5:00:00:impalpable:00,1
subtle%5:00:00:perceptive:00,1
subtlety%1:07:00::,1
subtlety%1:10:00::,1
subtly%4:02:00::,1
subtonic%1:10:00::,1
subtopia%1:15:00::,1
subtotal%1:09:00::,1
subtract%2:30:00::,1
subtract%2:31:00::,1
subtracter%1:06:00::,1
subtracter%1:18:00::,1
subtraction%1:04:00::,1
subtraction%1:04:01::,1
subtractive%3:00:00::,1
subtrahend%1:23:00::,1
subtreasury%1:21:00::,1
subtropic%3:01:00::,1
subtropical%3:01:00::,1
subtropics%1:15:00::,1
subularia%1:20:00::,1
subularia aquatica%1:20:00::,1
subunit%1:23:00::,1
suburb%1:15:00::,1
suburban%3:01:00::,1
suburban area%1:15:00::,1
suburbanise%2:30:00::,1
suburbanise%2:30:01::,1
suburbanised%5:00:00:decentralized:00,1
suburbanite%1:18:00::,1
suburbanize%2:30:00::,1
suburbanize%2:30:01::,1
suburbanized%5:00:00:decentralized:00,1
suburbia%1:14:00::,1
suburbia%1:15:00::,1
subvent%2:32:00::,1
subvention%1:04:00::,1
subvention%1:21:00::,1
subvention%2:32:00::,1
subversion%1:04:00::,1
subversion%1:04:01::,1
subversive%1:18:00::,1
subversive%5:00:00:disloyal:00,1
subversive activity%1:04:00::,1
subversiveness%1:07:00::,1
subvert%2:35:00::,1
subvert%2:41:00::,1
subvert%2:41:01::,1
subvert%2:41:03::,1
subverter%1:18:00::,1
subvocalise%2:32:00::,1
subvocaliser%1:18:00::,1
subvocalize%2:32:00::,1
subvocalizer%1:18:00::,1
subway%1:06:00::,1
subway%1:06:01::,1
subway fare%1:21:00::,1
subway station%1:06:00::,1
subway system%1:06:00::,1
subway token%1:06:00::,1
subway train%1:06:00::,1
subwoofer%1:06:00::,1
succade%1:13:00::,1
succedaneum%1:09:00::,1
succeed%2:41:00::,1
succeed%2:41:01::,1
succeeder%1:18:00::,1
succeeding%3:00:00::,1
succeeding%5:00:00:incoming:00,1
success%1:04:00::,1
success%1:11:00::,1
success%1:18:00::,1
success%1:26:00::,1
successful%3:00:00::,1
successfully%4:02:00::,1
successfulness%1:26:00::,1
succession%1:04:00::,1
succession%1:04:01::,1
succession%1:07:00::,1
succession%1:14:00::,1
succession%1:22:00::,1
successive%5:00:00:ordered:00,1
successively%4:02:00::,1
successiveness%1:07:00::,1
successor%1:09:00::,1
successor%1:18:00::,1
successor%1:18:01::,1
succinct%5:00:00:concise:00,1
succinctly%4:02:01::,1
succinctness%1:10:00::,1
succinic%3:01:00::,1
succinic acid%1:27:00::,1
succinylcholine%1:06:00::,1
succor%1:04:00::,1
succor%2:41:00::,1
succorer%1:18:00::,1
succory%1:20:00::,1
succos%1:28:00::,1
succotash%1:13:00::,1
succoth%1:28:00::,1
succour%1:04:00::,1
succour%2:41:00::,1
succourer%1:18:00::,1
succuba%1:18:00::,1
succubus%1:18:00::,1
succulence%1:07:00::,1
succulency%1:07:00::,1
succulent%1:20:00::,1
succulent%5:00:00:juicy:00,1
succumb%2:32:00::,1
succumb%2:42:00::,1
succus%1:08:00::,1
succuss%2:38:00::,1
succussion%1:04:00::,1
such%4:02:00::,1
such%5:00:00:much:00,1
suchlike%5:00:00:like:00,1
suck%1:04:00::,1
suck%2:34:02::,1
suck%2:34:04::,1
suck%2:35:00::,1
suck%2:38:00::,1
suck%2:39:00::,1
suck%2:42:00::,1
suck%2:43:00::,1
suck in%2:34:00::,1
suck in%2:35:01::,1
suck in%2:43:00::,1
suck out%2:35:00::,1
suck up%2:32:00::,1
suck up%2:35:00::,1
suck up%2:37:09::,1
sucker%1:05:01::,1
sucker%1:05:02::,1
sucker%1:13:01::,1
sucker%1:13:02::,1
sucker%1:18:00::,1
sucker%1:18:01::,1
sucker%1:20:00::,1
sucker punch%1:04:00::,1
suckerfish%1:05:00::,1
sucking%1:04:00::,1
sucking fish%1:05:00::,1
sucking louse%1:05:00::,1
sucking pig%1:05:00::,1
suckle%2:34:00::,1
suckle%2:34:01::,1
suckled%5:00:00:breast-fed:00,1
suckling%1:04:00::,1
suckling%1:05:00::,1
suckling%1:18:00::,1
suckling%1:18:01::,1
suckling pig%1:13:00::,1
suckling reflex%1:04:00::,1
sucralfate%1:06:00::,1
sucrase%1:27:00::,1
sucre%1:15:00::,1
sucre%1:23:00::,1
sucrose%1:27:00::,1
suction%1:04:00::,1
suction%1:19:00::,1
suction%2:29:00::,1
suction%2:38:00::,1
suction cup%1:06:00::,1
suction curettage%1:04:00::,1
suction lipectomy%1:04:00::,1
suction pump%1:06:00::,1
suction stop%1:10:00::,1
suctorial%3:01:00::,1
sudafed%1:06:00::,1
sudan%1:15:00::,1
sudan%1:15:01::,1
sudanese%1:18:00::,1
sudanese%3:01:00::,1
sudanese monetary unit%1:23:00::,1
sudanese pound%1:23:00::,1
sudate%2:29:00::,1
sudation%1:22:00::,1
sudatorium%1:06:00::,1
sudatory%1:06:00::,1
sudatory%1:06:01::,1
sudbury%1:15:00::,1
sudden%3:00:00::,1
sudden death%1:28:00::,1
sudden infant death syndrome%1:26:00::,1
suddenly%4:02:00::,1
suddenly%4:02:02::,1
suddenly%4:02:04::,1
suddenness%1:07:00::,1
sudoku%1:10:00::,1
sudor%1:08:00::,1
sudoriferous gland%1:08:00::,1
sudorific%1:06:00::,1
sudorific%3:01:00::,1
sudra%1:14:00::,1
sudra%1:18:00::,1
suds%1:13:00::,1
suds%1:17:00::,1
suds%2:30:00::,1
suds%2:35:00::,1
sudsy%3:01:00::,1
sue%1:18:00::,1
sue%2:41:00::,1
suede%1:06:00::,1
suede%1:27:00::,1
suede cloth%1:06:00::,1
suede glove%1:06:00::,1
suede leather%1:27:00::,1
suer%1:18:00::,1
suer%1:18:01::,1
suet%1:13:00::,1
suet pudding%1:13:00::,1
suety%5:00:00:fatty:00,1
suez%1:15:00::,1
suez canal%1:15:00::,1
suffer%2:29:00::,1
suffer%2:29:01::,1
suffer%2:29:03::,1
suffer%2:30:00::,1
suffer%2:30:02::,1
suffer%2:31:00::,1
suffer%2:37:00::,1
suffer%2:39:00::,1
suffer%2:39:01::,1
suffer%2:39:02::,1
suffer%2:42:04::,1
sufferable%5:00:00:tolerable:00,1
sufferance%1:07:00::,1
sufferance%1:07:02::,1
sufferer%1:18:00::,1
sufferer%1:18:01::,1
suffering%1:12:01::,1
suffering%1:12:02::,1
suffering%1:26:00::,1
suffering%1:26:01::,1
suffering%5:00:00:troubled:00,1
suffering%5:00:00:unhappy:00,1
suffice%2:42:00::,1
sufficiency%1:07:00::,1
sufficiency%1:23:00::,1
sufficiency%1:26:00::,1
sufficient%3:00:00::,1
sufficiently%4:02:00::,1
suffix%1:10:00::,1
suffix%2:35:00::,1
suffix notation%1:10:00::,1
suffixation%1:04:00::,1
suffocate%2:29:01::,1
suffocate%2:29:03::,1
suffocate%2:30:02::,1
suffocate%2:30:03::,1
suffocate%2:30:08::,1
suffocate%2:35:00::,1
suffocate%2:35:01::,1
suffocating%5:00:00:breathless:00,1
suffocation%1:04:00::,1
suffocation%1:26:00::,1
suffocative%5:00:00:breathless:00,1
suffragan%1:18:00::,1
suffragan bishop%1:18:00::,1
suffrage%1:07:00::,1
suffragette%1:18:00::,1
suffragism%1:09:00::,1
suffragist%1:18:00::,1
suffrutescent%5:00:00:woody:00,1
suffrutex%1:20:00::,1
suffuse%2:30:00::,1
suffuse%2:30:01::,1
suffusion%1:22:00::,1
suffusive%5:00:00:distributive:00,1
sufi%1:18:00::,1
sufi%3:01:00::,1
sufism%1:09:00::,1
sugar%1:13:00::,1
sugar%1:21:00::,1
sugar%1:27:00::,1
sugar%2:39:00::,1
sugar-bush%1:20:00::,1
sugar-coated%5:00:00:sugary:00,1
sugar apple%1:13:00::,1
sugar beet%1:13:00::,1
sugar beet%1:20:00::,1
sugar bowl%1:06:00::,1
sugar candy%1:13:00::,1
sugar cane%1:20:00::,1
sugar cane%1:20:02::,1
sugar cookie%1:13:00::,1
sugar corn%1:20:00::,1
sugar daddy%1:18:00::,1
sugar loaf%1:13:00::,1
sugar maple%1:20:00::,1
sugar of lead%1:27:00::,1
sugar palm%1:20:00::,1
sugar pea%1:13:00::,1
sugar pea%1:20:00::,1
sugar ray robinson%1:18:00::,1
sugar refinery%1:06:00::,1
sugar shell%1:06:00::,1
sugar snap pea%1:13:00::,1
sugar snap pea%1:20:00::,1
sugar sorghum%1:20:00::,1
sugar spoon%1:06:00::,1
sugar sumac%1:20:00::,1
sugar syrup%1:13:00::,1
sugar water%1:13:00::,1
sugarberry%1:13:00::,1
sugarberry%1:20:00::,1
sugarcane%1:20:00::,1
sugarcane%1:20:02::,1
sugarcoat%2:32:00::,1
sugarcoat%2:39:00::,1
sugared%5:00:00:sugary:00,1
sugariness%1:07:00::,1
sugariness%1:09:00::,1
sugarless%3:00:00::,1
sugarloaf%1:13:00::,1
sugarplum%1:13:00::,1
sugary%3:00:00::,1
suggest%2:32:00::,1
suggest%2:32:01::,1
suggest%2:32:02::,1
suggest%2:32:03::,1
suggest%2:32:04::,1
suggester%1:18:00::,1
suggestibility%1:26:00::,1
suggestible%5:00:00:susceptible:00,1
suggestion%1:04:02::,1
suggestion%1:09:00::,1
suggestion%1:09:01::,1
suggestion%1:10:00::,1
suggestion%1:10:01::,1
suggestion%1:23:00::,1
suggestive%5:00:00:connotative:00,1
suggestive%5:00:00:indecent:00,1
suggestive%5:00:00:revealing:00,1
suggestively%4:02:00::,1
sugi%1:20:00::,1
suharto%1:18:00::,1
sui generis%5:00:00:single:05,1
suicidal%5:00:00:dangerous:00,1
suicide%1:04:00::,1
suicide%1:18:00::,1
suicide bomber%1:18:00::,1
suicide bombing%1:04:00::,1
suicide mission%1:04:00::,1
suicide pact%1:10:00::,1
suicide pill%1:04:00::,1
suicide squeeze%1:04:00::,1
suicide squeeze play%1:04:00::,1
suidae%1:05:00::,1
suillus%1:20:00::,1
suillus albivelatus%1:20:00::,1
suisse%1:15:00::,1
suit%1:04:00::,1
suit%1:06:00::,1
suit%1:06:01::,1
suit%1:10:00::,1
suit%1:10:01::,1
suit%1:18:00::,1
suit%2:42:00::,1
suit%2:42:01::,1
suit%2:42:02::,1
suit%2:42:05::,1
suit of armor%1:06:00::,1
suit of armour%1:06:00::,1
suit of clothes%1:06:00::,1
suitability%1:07:00::,1
suitable%5:00:00:eligible:00,1
suitable%5:00:00:fit:02,1
suitableness%1:07:00::,1
suitably%4:02:00::,1
suitcase%1:06:00::,1
suite%1:06:00::,1
suite%1:10:00::,1
suite%1:14:00::,1
suite%1:14:01::,1
suited%5:00:00:clothed:00,1
suited%5:00:00:fit:02,1
suiting%1:06:00::,1
suitor%1:18:00::,1
sukarno%1:18:00::,1
sukiyaki%1:13:00::,1
sukkoth%1:28:00::,1
suksdorfia%1:20:00::,1
suksdorfia violaceae%1:20:00::,1
sukur%1:10:00::,1
sula%1:05:00::,1
sula bassana%1:05:00::,1
sulamyd%1:06:00::,1
sulawesi%1:15:00::,1
sulcate%3:01:00::,1
sulcus%1:08:00::,1
sulcus centralis%1:08:00::,1
sulcus lateralis cerebri%1:08:00::,1
sulfa%1:06:00::,1
sulfa drug%1:06:00::,1
sulfacetamide%1:06:00::,1
sulfadiazine%1:06:00::,1
sulfamethazine%1:06:00::,1
sulfamethoxazole%1:06:00::,1
sulfamezathine%1:06:00::,1
sulfanilamide%1:06:00::,1
sulfanilic acid%1:27:00::,1
sulfapyridine%1:06:00::,1
sulfate%1:27:00::,1
sulfate%2:30:00::,1
sulfide%1:27:00::,1
sulfisoxazole%1:06:00::,1
sulfonamide%1:06:00::,1
sulfonate%1:27:00::,1
sulfonic acid%1:27:00::,1
sulfonylurea%1:06:00::,1
sulfur%1:27:00::,1
sulfur%2:30:00::,1
sulfur-yellow%5:00:00:chromatic:00,1
sulfur bacteria%1:05:00::,1
sulfur bottom%1:05:00::,1
sulfur butterfly%1:05:00::,1
sulfur dioxide%1:27:00::,1
sulfur hexafluoride%1:27:00::,1
sulfur mine%1:06:00::,1
sulfur mustard%1:27:00::,1
sulfur oxide%1:27:00::,1
sulfur paintbrush%1:20:00::,1
sulfurette%2:35:00::,1
sulfuretted%3:01:00::,1
sulfuric%3:01:00::,1
sulfuric acid%1:27:00::,1
sulfurized%3:01:01::,1
sulfurous%3:01:00::,1
sulfurous%5:00:00:hot:01,1
sulfurous%5:00:00:unpleasant:00,1
sulidae%1:05:00::,1
sulindac%1:06:00::,1
sulk%1:12:00::,1
sulk%2:42:00::,1
sulkily%4:02:00::,1
sulkiness%1:07:00::,1
sulkiness%1:12:00::,1
sulkiness%1:12:01::,1
sulky%1:06:00::,1
sulky%5:00:00:dark:01,1
sulky%5:00:00:ill-natured:00,1
sulky%5:00:00:slow:01,1
sulla%1:18:00::,1
sulla%1:20:00::,1
sullen%5:00:00:cloudy:00,1
sullen%5:00:00:ill-natured:00,1
sullenly%4:02:00::,1
sullenness%1:07:00::,1
sullenness%1:12:00::,1
sullivan%1:18:00::,1
sullivan%1:18:01::,1
sullivan%1:18:02::,1
sullivan%1:18:03::,1
sullivan%1:18:04::,1
sully%1:18:00::,1
sully%1:18:01::,1
sully%2:32:00::,1
sully%2:35:00::,1
sully%2:35:01::,1
sulpha%1:06:00::,1
sulphanilic acid%1:27:00::,1
sulphate%1:27:00::,1
sulphide%1:27:00::,1
sulphonic acid%1:27:00::,1
sulphur%1:27:00::,1
sulphur%2:30:00::,1
sulphur-crested cockatoo%1:05:00::,1
sulphur-yellow%5:00:00:chromatic:00,1
sulphur bacteria%1:05:00::,1
sulphur butterfly%1:05:00::,1
sulphur dioxide%1:27:00::,1
sulphur hexafluoride%1:27:00::,1
sulphur mine%1:06:00::,1
sulphur oxide%1:27:00::,1
sulphurette%2:35:00::,1
sulphuretted%3:01:00::,1
sulphuric%3:01:00::,1
sulphuric acid%1:27:00::,1
sulphurous%3:01:00::,1
sulphurous%5:00:00:hot:01,1
sulphurous%5:00:00:unpleasant:00,1
sultan%1:18:00::,1
sultan of swat%1:18:00::,1
sultana%1:13:01::,1
sultana%1:13:02::,1
sultanate%1:15:00::,1
sultanate of oman%1:15:00::,1
sultrily%4:02:00::,1
sultriness%1:07:00::,1
sultriness%1:19:00::,1
sultry%5:00:00:hot:01,1
sultry%5:00:00:hot:02,1
sum%1:06:00::,1
sum%1:09:00::,1
sum%1:09:01::,1
sum%1:14:00::,1
sum%1:14:01::,1
sum%1:21:00::,1
sum%2:32:00::,1
sum%2:42:00::,1
sum-up%1:10:00::,1
sum of money%1:21:00::,1
sum total%1:14:00::,1
sum up%2:32:00::,1
sum up%2:32:03::,1
sum up%2:42:00::,1
sumac%1:20:00::,1
sumac%1:20:02::,1
sumac family%1:20:00::,1
sumach%1:20:00::,1
sumatra%1:15:00::,1
sumatran%1:18:00::,1
sumatran%3:01:00::,1
sumer%1:15:00::,1
sumerian%1:18:00::,1
sumerian%3:01:00::,1
sumerology%1:09:00::,1
summa cum laude%4:02:00::,1
summa cum laude%5:00:00:worthy:00,1
summarily%4:02:00::,1
summarisation%1:10:01::,1
summarise%2:32:00::,1
summarise%2:42:00::,1
summarization%1:10:01::,1
summarize%2:32:00::,1
summarize%2:42:00::,1
summary%1:10:00::,1
summary%5:00:00:concise:00,1
summary%5:00:00:unofficial:00,1
summary judgement%1:04:00::,1
summary judgment%1:04:00::,1
summary treatment%1:10:00::,1
summate%2:32:00::,1
summate%2:41:00::,1
summation%1:04:01::,1
summation%1:10:00::,1
summation%1:14:00::,1
summation%1:22:00::,1
summational%5:00:00:additive:00,1
summative%5:00:00:additive:00,1
summer%1:28:00::,1
summer%1:28:01::,1
summer%2:42:00::,1
summer-blooming%5:00:00:summery:00,1
summer-flowering%5:00:00:summery:00,1
summer camp%1:06:00::,1
summer cohosh%1:20:00::,1
summer crookneck%1:13:00::,1
summer cypress%1:20:00::,1
summer damask rose%1:20:00::,1
summer duck%1:05:00::,1
summer flounder%1:05:00::,1
summer haw%1:20:00::,1
summer house%1:06:00::,1
summer hyacinth%1:20:00::,1
summer redbird%1:05:00::,1
summer savory%1:13:00::,1
summer savory%1:20:00::,1
summer savoury%1:13:00::,1
summer school%1:28:00::,1
summer snowflake%1:20:00::,1
summer solstice%1:28:00::,1
summer squash%1:13:00::,1
summer squash%1:20:00::,1
summer squash vine%1:20:00::,1
summer stock%1:10:00::,1
summer sweet%1:20:00::,1
summer tanager%1:05:00::,1
summercater%1:18:00::,1
summercaters%1:18:00::,1
summerhouse%1:06:00::,1
summerise%2:30:00::,1
summerize%2:30:00::,1
summersault%1:04:00::,1
summerset%1:04:00::,1
summertime%1:28:00::,1
summery%3:00:00::,1
summing up%1:10:00::,1
